id,geo
A/cattle/ID/24-016437-032-original/2024,ID
A/cattle/ID/24-016437-031-original/2024,ID
A/cattle/ID/24-016437-029-original/2024,ID
A/cattle/ID/24-016437-023-original/2024,ID
A/cattle/ID/24-016437-022-original/2024,ID
A/cattle/CO/24-017148-003-original/2024,CO
A/cattle/ID/24-016437-021-original/2024,ID
A/cattle/ID/24-016437-020-original/2024,ID
A/cattle/ID/24-016437-019-original/2024,ID
A/cattle/ID/24-016437-017-original/2024,ID
A/cattle/ID/24-016437-014-original/2024,ID
A/cattle/ID/24-016437-011-original/2024,ID
A/cattle/ID/24-016437-010-original/2024,ID
A/cattle/ID/24-016437-009-original/2024,ID
A/cattle/ID/24-016437-008-original/2024,ID
A/cattle/ID/24-016437-007-original/2024,ID
A/cattle/CO/24-017148-001-original/2024,CO
A/cattle/ID/24-016437-005-original/2024,ID
A/cattle/ID/24-016437-004-original/2024,ID
A/cattle/ID/24-016437-003-original/2024,ID
A/cattle/MN/24-016370-014-original/2024,MN
A/cattle/MN/24-016370-013-original/2024,MN
A/cattle/MN/24-016370-012-original/2024,MN
A/cattle/MN/24-016370-011-original/2024,MN
A/cattle/MN/24-016370-010-original/2024,MN
A/cattle/MN/24-016370-009-original/2024,MN
A/cattle/MN/24-016370-008-original/2024,MN
A/cattle/IA/24-017112-003-original/2024,IA
A/cattle/MN/24-016370-007-original/2024,MN
A/cattle/MN/24-016370-005-original/2024,MN
A/cattle/MN/24-016370-004-original/2024,MN
A/cattle/MN/24-016370-003-original/2024,MN
A/cattle/MN/24-016370-002-original/2024,MN
A/cattle/NM/24-015840-002-original-repeat2/2024,NM
A/cattle/NM/24-015840-001-original-repeat2/2024,NM
A/cattle/TX/24-015837-002-original-repeat2/2024,TX
SRR29543379,-
A/cattle/CO/24-017048-011-original/2024,CO
A/cattle/CO/24-017154-006-original/2024,CO
A/cattle/CO/24-017154-004-original/2024,CO
A/cattle/CO/24-017154-001-original/2024,CO
A/cattle/CO/24-017153-014-original/2024,CO
A/cattle/CO/24-017153-011-original/2024,CO
A/cattle/CO/24-017153-009-original/2024,CO
A/cattle/CO/24-017152-003-original/2024,CO
A/cattle/CO/24-017048-009-original/2024,CO
A/cattle/CO/24-017048-007-original/2024,CO
A/cattle/CO/24-017153-003-original/2024,CO
A/cattle/IA/24-017584-012-original/2024,IA
A/cattle/IA/24-017584-011-original/2024,IA
A/cattle/IA/24-017584-010-original/2024,IA
A/cattle/IA/24-017584-009-original/2024,IA
A/cattle/IA/24-017584-006-original/2024,IA
A/cattle/IA/24-017584-005-original/2024,IA
A/cattle/IA/24-017584-004-original/2024,IA
A/cattle/IA/24-017584-003-original/2024,IA
A/cattle/CO/24-018029-006-original/2024,CO
A/cattle/CO/24-018029-001-original/2024,CO
A/cattle/CO/24-017153-001-original/2024,CO
A/cattle/CO/24-018028-005-original/2024,CO
A/cattle/CO/24-018028-003-original/2024,CO
A/cattle/CO/24-018028-002-original/2024,CO
A/cattle/CO/24-018027-005-original/2024,CO
A/cattle/CO/24-018025-001-original/2024,CO
A/cattle/IA/24-017990-001-original/2024,IA
A/cattle/CO/24-017152-023-original/2024,CO
A/cattle/SD/24-017898-002-original/2024,SD
A/cattle/SD/24-017898-001-original/2024,SD
A/cattle/CO/24-017662-005-original/2024,CO
A/cattle/CO/24-017662-002-original/2024,CO
A/cattle/CO/24-017660-005-original/2024,CO
A/cattle/CO/24-017660-003-original/2024,CO
A/cattle/CO/24-017152-021-original/2024,CO
SRR29694509,-
SRR29694510,-
SRR29694511,-
SRR29694512,-
SRR29694513,-
SRR29694514,-
SRR29694515,-
A/cattle/MN/24-017652-021-original/2024,MN
A/cattle/MN/24-017652-020-original/2024,MN
A/cattle/MN/24-017652-019-original/2024,MN
A/cattle/CO/24-017152-018-original/2024,CO
A/cattle/MN/24-017652-018-original/2024,MN
A/cattle/IA/24-017584-018-original/2024,IA
A/cattle/IA/24-017584-017-original/2024,IA
A/cattle/IA/24-017584-016-original/2024,IA
A/cattle/IA/24-017583-001-original/2024,IA
A/cattle/IA/24-017582-001-original/2024,IA
A/cattle/IA/24-017490-002-original/2024,IA
A/cattle/IA/24-017490-001-original/2024,IA
A/cattle/CO/24-017152-016-original/2024,CO
A/cattle/ID/24-017489-002-original/2024,ID
A/cattle/IA/24-017484-007-original/2024,IA
A/cattle/IA/24-017484-006-original/2024,IA
A/cattle/IA/24-017484-005-original/2024,IA
A/cattle/IA/24-017484-004-original/2024,IA
A/cattle/IA/24-017484-003-original/2024,IA
A/cattle/IA/24-017484-001-original/2024,IA
A/cattle/ID/24-017483-003-original/2024,ID
SRR29694539,-
A/cattle/MN/24-017652-017-original/2024,MN
A/cattle/MN/24-017652-016-original/2024,MN
A/cattle/MN/24-017652-015-original/2024,MN
A/cattle/MN/24-017652-014-original/2024,MN
A/cattle/MN/24-017652-012-original/2024,MN
A/cattle/MN/24-017652-011-original/2024,MN
A/cattle/MN/24-017652-010-original/2024,MN
A/cattle/MN/24-017652-009-original/2024,MN
A/cattle/MN/24-017652-008-original/2024,MN
A/cattle/CO/24-017153-007-original/2024,CO
A/cattle/MN/24-017652-007-original/2024,MN
A/cattle/MN/24-017652-006-original/2024,MN
A/cattle/MN/24-017652-005-original/2024,MN
A/cattle/MN/24-017652-003-original/2024,MN
A/cattle/MN/24-017652-002-original/2024,MN
A/cattle/MN/24-017652-001-original/2024,MN
A/cattle/IA/24-017584-020-original/2024,IA
A/cattle/IA/24-017584-019-original/2024,IA
A/cattle/IA/24-017584-014-original/2024,IA
A/cattle/IA/24-017584-013-original/2024,IA
A/cattle/ID/24-017483-002-original/2024,ID
A/cattle/ID/24-017483-001-original/2024,ID
A/cattle/CO/24-017152-014-original/2024,CO
A/cattle/ID/24-017478-005-original/2024,ID
A/cattle/ID/24-017478-002-original/2024,ID
A/cattle/ID/24-017478-001-original/2024,ID
A/cattle/TX/24-017473-005-original/2024,TX
A/cattle/TX/24-017473-003-original/2024,TX
A/cattle/TX/24-017473-002-original/2024,TX
A/cattle/TX/24-017473-001-original/2024,TX
A/cattle/CO/24-017154-010-original/2024,CO
A/cattle/CO/24-018030-002-original/2024,CO
A/cattle/CO/24-018030-001-original/2024,CO
A/cattle/ID/24-017916-002-original/2024,ID
A/cattle/ID/24-017916-001-original/2024,ID
SRR29694575,-
A/cattle/CO/24-017811-005-original/2024,CO
A/cattle/CO/24-017811-003-original/2024,CO
A/cattle/CO/24-017154-008-original/2024,CO
A/cattle/CO/24-017662-014-original/2024,CO
A/cattle/CO/24-017662-013-original/2024,CO
A/cattle/CO/24-017662-011-original/2024,CO
A/cattle/CO/24-017662-008-original/2024,CO
A/cattle/CO/24-017662-006-original/2024,CO
A/cattle/CO/24-017660-002-original/2024,CO
A/cattle/CO/24-017660-001-original/2024,CO
SRR29694586,-
A/cattle/MN/24-017653-008-original/2024,MN
SRR29694588,-
A/cattle/CO/24-017154-003-original/2024,CO
A/cattle/CO/24-017152-010-original/2024,CO
A/cattle/CO/24-017152-008-original/2024,CO
A/cattle/CO/24-018028-014-original/2024,CO
A/cattle/CO/24-018772-013-original/2024,CO
A/cattle/CO/24-018772-009-original/2024,CO
A/cattle/CO/24-018771-003-original/2024,CO
A/cattle/CO/24-018771-001-original/2024,CO
A/cattle/CO/24-018766-007-original/2024,CO
A/cattle/CO/24-018766-003-original/2024,CO
A/cattle/CO/24-018766-001-original/2024,CO
A/cattle/IA/24-018721-001-original/2024,IA
A/cattle/IA/24-018719-001-original/2024,IA
A/cattle/CO/24-018028-013-original/2024,CO
A/cattle/CO/24-018637-001-original/2024,CO
A/cattle/CO/24-018336-012-original/2024,CO
A/cattle/CO/24-018028-012-original/2024,CO
A/cattle/CO/24-018336-010-original/2024,CO
A/cattle/CO/24-018336-009-original/2024,CO
A/cattle/CO/24-018336-008-original/2024,CO
SRR29740700,-
A/cattle/CO/24-018336-004-original/2024,CO
A/cattle/CO/24-018336-003-original/2024,CO
A/cattle/CO/24-018336-002-original/2024,CO
A/cattle/CO/24-018336-001-original/2024,CO
A/cattle/CO/24-018334-010-original/2024,CO
A/cattle/CO/24-018028-016-original/2024,CO
A/cattle/CO/24-018028-015-original/2024,CO
A/cattle/IA/24-018959-001-original/2024,IA
A/cattle/IA/24-018958-003-original/2024,IA
A/cattle/IA/24-018958-002-original/2024,IA
A/cattle/IA/24-018958-001-original/2024,IA
A/cattle/IA/24-018873-002-original/2024,IA
A/cattle/IA/24-018873-001-original/2024,IA
A/cattle/CO/24-018872-002-original/2024,CO
A/cattle/CO/24-018872-001-original/2024,CO
A/cattle/CO/24-018869-001-original/2024,CO
A/cattle/ID/24-018782-001-original/2024,ID
A/cattle/CO/24-018334-009-original/2024,CO
A/cattle/CO/24-018028-011-original/2024,CO
A/cattle/CO/24-018334-008-original/2024,CO
A/cattle/CO/24-018334-007-original/2024,CO
A/cattle/CO/24-018334-006-original/2024,CO
A/cattle/CO/24-018334-005-original/2024,CO
A/cattle/CO/24-018334-004-original/2024,CO
A/cattle/CO/24-018334-003-original/2024,CO
A/cattle/CO/24-018334-001-original/2024,CO
A/cattle/IA/24-018277-001-original/2024,IA
A/cattle/IA/24-018276-001-original/2024,IA
A/cattle/IA/24-018275-001-original/2024,IA
A/cattle/CO/24-018028-009-original/2024,CO
A/cattle/IA/24-018271-001-original/2024,IA
SRR29740732,-
A/cattle/IA/24-018154-001-original/2024,IA
A/cattle/CO/24-018151-006-original/2024,CO
A/cattle/CO/24-018151-005-original/2024,CO
A/cattle/CO/24-018151-004-original/2024,CO
A/cattle/CO/24-018028-008-original/2024,CO
A/cattle/CO/24-018151-003-original/2024,CO
A/cattle/CO/24-018151-001-original/2024,CO
A/cattle/CO/24-018149-004-original/2024,CO
A/cattle/CO/24-018149-003-original/2024,CO
A/cattle/CO/24-018030-005-original/2024,CO
A/cattle/CO/24-018030-004-original/2024,CO
A/cattle/CO/24-018029-005-original/2024,CO
A/cattle/CO/24-018029-004-original/2024,CO
SRR29740750,-
A/cattle/CO/24-018028-019-original/2024,CO
A/cattle/CO/24-018028-007-original/2024,CO
A/cattle/CO/24-018028-006-original/2024,CO
A/cattle/MN/24-018976-007-original/2024,MN
A/cattle/MN/24-018976-004-original/2024,MN
A/cattle/MN/24-018975-003-original/2024,MN
A/cattle/MN/24-018975-002-original/2024,MN
A/cattle/MN/24-018975-001-original/2024,MN
A/cattle/CO/24-018871-005-original/2024,CO
A/cattle/CO/24-018871-004-original/2024,CO
A/cattle/OK/24-019634-002-original/2024,OK
A/cattle/OK/24-019634-001-original/2024,OK
A/cattle/OK/24-019481-002-original/2024,OK
A/cattle/OK/24-019481-001-original/2024,OK
A/cattle/CO/24-018871-003-original/2024,CO
A/cattle/CO/24-019381-015-original/2024,CO
A/cattle/CO/24-019381-013-original/2024,CO
A/cattle/CO/24-019381-001-original/2024,CO
SRR29851696,-
SRR29851697,-
SRR29851698,-
A/cattle/MN/24-019167-001-original/2024,MN
A/cattle/CO/24-018871-002-original/2024,CO
A/cattle/CO/24-018871-001-original/2024,CO
A/cattle/CO/24-019381-016-original/2024,CO
A/cattle/CO/24-020284-010-original/2024,CO
A/cattle/CO/24-020284-009-original/2024,CO
A/cattle/CO/24-020284-001-original/2024,CO
A/cattle/CO/24-019381-012-original/2024,CO
A/cattle/CO/24-020176-005-original/2024,CO
A/cattle/CO/24-020176-003-original/2024,CO
A/cattle/CO/24-020175-004-original/2024,CO
A/cattle/CO/24-020175-002-original/2024,CO
A/cattle/CO/24-020175-001-original/2024,CO
A/cattle/CO/24-020172-002-original/2024,CO
A/cattle/CO/24-020172-001-original/2024,CO
A/cattle/CO/24-019381-007-original/2024,CO
A/cattle/CO/24-020027-007-original/2024,CO
A/cattle/CO/24-020027-006-original/2024,CO
A/cattle/CO/24-020027-005-original/2024,CO
A/cattle/CO/24-020027-001-original/2024,CO
A/cattle/IA/24-019981-001-original/2024,IA
A/cattle/TX/24-019890-007-original/2024,TX
A/cattle/TX/24-019890-006-original/2024,TX
A/cattle/TX/24-019890-005-original/2024,TX
A/cattle/TX/24-019890-004-original/2024,TX
A/cattle/TX/24-019890-002-original/2024,TX
A/cattle/CO/24-019381-006-original/2024,CO
SRR29953222,-
SRR29953223,-
SRR29953224,-
SRR29953225,-
SRR29953226,-
SRR29953227,-
SRR29953228,-
SRR29953229,-
A/cattle/CO/24-019381-005-original/2024,CO
A/cattle/ID/24-019883-002-original/2024,ID
A/cattle/ID/24-019883-001-original/2024,ID
A/cattle/ID/24-019780-003-original/2024,ID
A/cattle/ID/24-019780-002-original/2024,ID
A/cattle/ID/24-019780-001-original/2024,ID
SRR29953238,-
A/cattle/CO/24-019694-003-original/2024,CO
A/cattle/CO/24-019694-002-original/2024,CO
A/cattle/CO/24-019694-001-original/2024,CO
A/cattle/CO/24-019693-010-original/2024,CO
A/cattle/CO/24-019381-004-original/2024,CO
A/cattle/CO/24-019693-008-original/2024,CO
A/cattle/CO/24-019693-007-original/2024,CO
A/cattle/CO/24-019693-006-original/2024,CO
A/cattle/CO/24-019693-005-original/2024,CO
A/cattle/CO/24-019693-004-original/2024,CO
A/cattle/CO/24-019691-014-original/2024,CO
A/cattle/CO/24-019691-013-original/2024,CO
A/cattle/CO/24-019691-012-original/2024,CO
A/cattle/CO/24-019691-011-original/2024,CO
A/cattle/CO/24-019691-010-original/2024,CO
A/cattle/CO/24-019381-003-original/2024,CO
A/cattle/CO/24-019691-009-original/2024,CO
A/cattle/CO/24-019691-007-original/2024,CO
A/cattle/CO/24-019691-005-original/2024,CO
A/cattle/CO/24-019691-004-original/2024,CO
A/cattle/CO/24-019691-003-original/2024,CO
A/cattle/CO/24-019691-001-original/2024,CO
A/cattle/MN/24-019617-012-original/2024,MN
A/cattle/MN/24-019617-011-original/2024,MN
A/cattle/CO/24-019601-002-original/2024,CO
A/cattle/CO/24-019381-002-original/2024,CO
A/cattle/IA/24-019480-002-original/2024,IA
A/cattle/IA/24-019480-001-original/2024,IA
A/cattle/IA/24-019478-001-original/2024,IA
A/cattle/IA/24-019476-001-original/2024,IA
A/cattle/IA/24-019475-002-original/2024,IA
A/cattle/MI/24-019382-007-original-repeat2/2024,MI
SRR29953276,-
A/cattle/ID/24-016568-001-original-repeat2/2024,ID
A/cattle/CO/24-020284-005-original/2024,CO
A/cattle/CO/24-020284-004-original/2024,CO
A/cattle/CO/24-020284-002-original/2024,CO
A/cattle/CO/24-020941-002-original/2024,CO
A/cattle/CO/24-020176-006-original/2024,CO
A/cattle/CO/24-020941-001-original/2024,CO
A/cattle/CO/24-020940-007-original/2024,CO
A/cattle/CO/24-020940-006-original/2024,CO
A/cattle/CO/24-020940-005-original/2024,CO
A/cattle/CO/24-020940-004-original/2024,CO
A/cattle/CO/24-020940-003-original/2024,CO
A/cattle/CO/24-020940-002-original/2024,CO
A/cattle/CO/24-020940-001-original/2024,CO
A/cattle/CO/24-020797-009-original/2024,CO
A/cattle/CO/24-020176-001-original/2024,CO
A/cattle/CO/24-020797-006-original/2024,CO
A/cattle/CO/24-020797-002-original/2024,CO
A/cattle/MN/24-020731-006-original/2024,MN
A/cattle/MN/24-020731-005-original/2024,MN
A/cattle/MN/24-020731-004-original/2024,MN
A/cattle/MN/24-020731-003-original/2024,MN
A/cattle/CO/24-020715-007-original/2024,CO
A/cattle/CO/24-020715-006-original/2024,CO
A/cattle/CO/24-020027-002-original/2024,CO
A/cattle/CO/24-020715-003-original/2024,CO
A/cattle/CO/24-020712-009-original/2024,CO
A/cattle/CO/24-020712-008-original/2024,CO
A/cattle/CO/24-020712-006-original/2024,CO
A/cattle/CO/24-020712-005-original/2024,CO
A/cattle/CO/24-020712-004-original/2024,CO
A/cattle/CO/24-020712-003-original/2024,CO
A/cattle/CO/24-020712-002-original/2024,CO
A/cattle/CO/24-020712-001-original/2024,CO
A/cattle/IA/24-020593-001-original/2024,IA
A/cattle/CO/24-020510-003-original/2024,CO
A/cattle/CO/24-020510-002-original/2024,CO
A/cattle/CO/24-020510-001-original/2024,CO
A/cattle/CO/24-020284-011-original/2024,CO
A/cattle/CO/24-020284-008-original/2024,CO
A/cattle/CO/24-020284-006-original/2024,CO
A/cattle/ID/24-015674-002-original-repeat2/2024,ID
SRR30090409,-
A/cattle/CO/24-020797-014-original/2024,CO
A/cattle/CO/24-020797-013-original/2024,CO
A/cattle/CO/24-020797-012-original/2024,CO
A/cattle/CO/24-020797-011-original/2024,CO
A/cattle/CO/24-020797-010-original/2024,CO
A/cattle/CO/24-020797-008-original/2024,CO
A/cattle/CO/24-021340-004-original/2024,CO
A/cattle/CO/24-020797-007-original/2024,CO
A/cattle/CO/24-021340-003-original/2024,CO
A/cattle/CO/24-021340-002-original/2024,CO
A/cattle/CO/24-021340-001-original/2024,CO
A/cattle/CO/24-021115-002-original/2024,CO
A/cattle/CO/24-021115-001-original/2024,CO
A/cattle/CO/24-020797-005-original/2024,CO
A/cattle/CO/24-020795-001-original/2024,CO
A/cattle/CO/24-020797-015-original/2024,CO
A/cattle/CO/24-020797-004-original/2024,CO
A/cattle/CO/24-020797-003-original/2024,CO
A/cattle/SD/24-021716-003-original/2024,SD
A/cattle/SD/24-021716-005-original/2024,SD
A/cattle/CO/24-022160-001-original/2024,CO
A/cattle/CO/24-022173-001-original/2024,CO
SRR30235356,-
A/cattle/CO/24-022176-001-original/2024,CO
A/cattle/CO/24-022159-002-original/2024,CO
A/cattle/CO/24-022159-003-original/2024,CO
A/cattle/CO/24-022165-001-original/2024,CO
A/cattle/TX/24-021589-004-original/2024,TX
A/cattle/TX/24-021589-002-original/2024,TX
A/cattle/TX/24-021589-001-original/2024,TX
A/cattle/CO/24-021996-002-original/2024,CO
A/cattle/CO/24-022168-002-original/2024,CO
A/cattle/CO/24-022168-001-original/2024,CO
A/cattle/CO/24-022179-001-original/2024,CO
A/cattle/CO/24-021996-001-original/2024,CO
A/cattle/CO/24-022177-001-original/2024,CO
A/cattle/CO/24-022172-001-original/2024,CO
A/cattle/CO/24-022171-001-original/2024,CO
A/cattle/SD/24-021716-002-original/2024,SD
A/cattle/CO/24-021992-001-original/2024,CO
A/cattle/SD/24-021716-001-original/2024,SD
A/cattle/SD/24-021715-007-original/2024,SD
A/cattle/SD/24-021715-006-original/2024,SD
A/cattle/SD/24-021715-005-original/2024,SD
A/cattle/SD/24-021715-004-original/2024,SD
A/cattle/SD/24-021715-003-original/2024,SD
A/cattle/SD/24-021715-001-original/2024,SD
A/cattle/TX/24-021589-007-original/2024,TX
A/cattle/TX/24-021589-006-original/2024,TX
A/cattle/TX/24-021589-005-original/2024,TX
A/cattle/TX/24-021768-002-original/2024,TX
A/cattle/TX/24-021768-001-original/2024,TX
A/cattle/CO/24-022332-009-original/2024,CO
A/cattle/ID/24-022349-002-original/2024,ID
A/cattle/ID/24-022349-001-original/2024,ID
A/cattle/CO/24-022332-018-original/2024,CO
A/cattle/CO/24-022332-014-original/2024,CO
A/cattle/CO/24-022332-011-original/2024,CO
A/cattle/CO/24-022332-007-original/2024,CO
A/cattle/CO/24-022332-005-original/2024,CO
A/cattle/ID/24-015672-001/2024,ID
SRR30490901,-
A/cattle/CO/24-022870-001-original/2024,CO
A/cattle/CO/24-022863-001-original/2024,CO
A/cattle/CO/24-022861-001-original/2024,CO
A/cattle/CO/24-022860-001-original/2024,CO
A/cattle/CO/24-022859-001-original/2024,CO
A/cattle/CO/24-022858-001-original/2024,CO
A/cattle/CO/24-022855-001-original/2024,CO
A/cattle/CO/24-022848-002-original/2024,CO
A/cattle/CO/24-022845-001-original/2024,CO
A/cattle/NM/24-023930-012-original/2024,NM
A/cattle/NM/24-023930-011-original/2024,NM
A/cattle/NM/24-023930-010-original/2024,NM
A/cattle/NM/24-023930-007-original/2024,NM
A/cattle/NM/24-023930-006-original/2024,NM
A/cattle/NM/24-023930-005-original/2024,NM
A/cattle/NM/24-023930-004-original/2024,NM
SRR30572423,-
A/cattle/NM/24-023930-003-original/2024,NM
A/cattle/CA/24-024712-003-original/2024,CA
SRR30572426,-
A/cattle/CA/24-024712-001-original/2024,CA
SRR30572428,-
SRR30572429,-
SRR30572430,-
SRR30572431,-
SRR30572432,-
A/cattle/MI/24-024344-003-original/2024,MI
A/cattle/MI/24-024344-001-original/2024,MI
A/cattle/NM/24-023930-002-original/2024,NM
A/cattle/NM/24-023930-001-original/2024,NM
A/cattle/ID/24-024698-002-original/2024,ID
A/cattle/CO/24-024240-001-original/2024,CO
A/cattle/CO/24-024947-001-original/2024,CO
SRR30811248,-
SRR30811249,-
A/cattle/CO/24-024946-001-original/2024,CO
SRR30811251,-
A/cattle/CA/24-027100-002-original/2024,CA
A/cattle/CA/24-027100-001-original/2024,CA
A/cattle/CA/24-027097-003-original/2024,CA
A/cattle/CA/24-027097-002-original/2024,CA
A/cattle/CA/24-027097-001-original/2024,CA
SRR30811257,-
SRR30811258,-
A/cattle/CO/24-024945-001-original/2024,CO
A/cattle/CA/24-026566-001-original/2024,CA
A/cattle/CA/24-026564-001-original/2024,CA
A/cattle/CA/24-026563-002-original/2024,CA
A/cattle/CA/24-026563-001-original/2024,CA
A/cattle/CA/24-026562-002-original/2024,CA
A/cattle/CA/24-026562-001-original/2024,CA
A/cattle/CA/24-026560-004-original/2024,CA
A/cattle/CA/24-026560-003-original/2024,CA
SRR30811272,-
A/cattle/CA/24-026560-002-original/2024,CA
A/cattle/CA/24-026560-001-original/2024,CA
A/cattle/CO/24-026553-001-original/2024,CO
A/cattle/CO/24-026550-001-original/2024,CO
A/cattle/TX/24-026360-017-original/2024,TX
A/cattle/TX/24-026360-014-original/2024,TX
A/cattle/TX/24-026360-013-original/2024,TX
A/cattle/TX/24-026360-011-original/2024,TX
A/cattle/TX/24-026360-010-original/2024,TX
A/cattle/TX/24-026360-009-original/2024,TX
A/cattle/CO/24-023569-001-original-repeat2/2024,CO
A/cattle/TX/24-026360-008-original/2024,TX
A/cattle/TX/24-026360-007-original/2024,TX
A/cattle/TX/24-026360-005-original/2024,TX
A/cattle/TX/24-026360-004-original/2024,TX
A/cattle/TX/24-026360-003-original/2024,TX
A/cattle/TX/24-026360-002-original/2024,TX
A/cattle/TX/24-026360-001-original/2024,TX
A/cattle/TX/24-026219-010-original/2024,TX
A/cattle/TX/24-026219-009-original/2024,TX
A/cattle/TX/24-026219-006-original/2024,TX
A/cattle/CO/24-023564-001-original-repeat2/2024,CO
A/cattle/TX/24-026219-005-original/2024,TX
A/cattle/TX/24-026219-004-original/2024,TX
A/cattle/CA/24-025996-003-original/2024,CA
A/cattle/CA/24-025992-004-original/2024,CA
A/cattle/CA/24-025992-003-original/2024,CA
A/cattle/CA/24-025992-002-original/2024,CA
SRR30811301,-
SRR30811302,-
A/cattle/CA/24-025749-001-original/2024,CA
A/cattle/CA/24-025748-003-original/2024,CA
SRR30811305,-
A/cattle/CA/24-025748-002-original/2024,CA
A/cattle/CA/24-025748-001-original/2024,CA
A/cattle/CA/24-025747-008-original/2024,CA
A/cattle/CA/24-025747-007-original/2024,CA
A/cattle/CA/24-025747-006-original/2024,CA
A/cattle/CA/24-025747-005-original/2024,CA
A/cattle/CA/24-025747-004-original/2024,CA
A/cattle/CA/24-025747-003-original/2024,CA
A/cattle/CA/24-025747-002-original/2024,CA
A/cattle/CA/24-025747-001-original/2024,CA
SRR30811316,-
A/cattle/CA/24-025746-004-original/2024,CA
A/cattle/CA/24-025746-002-original/2024,CA
A/cattle/CA/24-025746-001-original/2024,CA
A/cattle/CO/24-025576-001-original/2024,CO
A/cattle/CO/24-025575-001-original/2024,CO
A/cattle/CO/24-025573-001-original/2024,CO
A/cattle/MI/24-025091-002-original/2024,MI
A/cattle/MI/24-025091-001-original/2024,MI
SRR30811325,-
A/cattle/CO/24-024948-001-original/2024,CO
SRR30811327,-
SRR30811328,-
A/cattle/CA/24-027494-001-original/2024,CA
A/cattle/CA/24-027472-001-original/2024,CA
A/cattle/CA/24-027459-001-original/2024,CA
A/cattle/CA/24-027100-004-original/2024,CA
SRR30932422,-
A/cattle/ID/24-026980-001-original/2024,ID
A/cattle/CO/24-024238-001-original-repeat2/2024,CO
A/cattle/IA/24-023669-001-original/2024,IA
A/cattle/CA/24-027653-001-original/2024,CA
SRR30932712,-
A/cattle/CA/24-027651-001-original/2024,CA
SRR30932714,-
A/cattle/CA/24-027098-002-original-repeat2/2024,CA
A/cattle/TX/24-026219-007-original-repeat2/2024,TX
SRR30932719,-
SRR30932720,-
SRR30932721,-
SRR30932722,-
A/cattle/CA/24-028247-004-original/2024,CA
A/cattle/CA/24-028247-003-original/2024,CA
A/cattle/CA/24-028247-002-original/2024,CA
A/cattle/CA/24-028247-001-original/2024,CA
A/cattle/TX/24-026219-003-original-repeat2/2024,TX
A/cattle/CA/24-028246-001-original/2024,CA
A/cattle/CA/24-028243-004-original/2024,CA
A/cattle/CA/24-028243-002-original/2024,CA
A/cattle/ID/24-028090-001-original/2024,ID
A/cattle/CA/24-027807-003-original/2024,CA
A/cattle/CA/24-027807-002-original/2024,CA
A/cattle/CA/24-027807-001-original/2024,CA
A/cattle/CA/24-027805-003-original/2024,CA
A/cattle/CA/24-027805-002-original/2024,CA
A/cattle/CA/24-027805-001-original/2024,CA
A/cattle/CA/24-025996-002-original-repeat2/2024,CA
A/cattle/CA/24-027665-001-original/2024,CA
A/cattle/CA/24-027664-001-original/2024,CA
A/cattle/CA/24-027662-001-original/2024,CA
A/cattle/CA/24-027661-001-original/2024,CA
A/cattle/CA/24-027660-001-original/2024,CA
A/cattle/CA/24-027658-001-original/2024,CA
A/cattle/CA/24-027657-001-original/2024,CA
A/cattle/CA/24-027656-001-original/2024,CA
A/cattle/CA/24-027655-001-original/2024,CA
A/cattle/CA/24-027654-001-original/2024,CA
A/cattle/CA/24-025996-001-original-repeat2/2024,CA
A/cattle/CA/24-025992-001-original-repeat2/2024,CA
A/cattle/ID/24-028356-001-original/2024,ID
A/cattle/CA/24-027502-001-original-repeat2/2024,CA
SRR31016523,-
A/cattle/CA/24-028772-004-original/2024,CA
A/cattle/CA/24-028772-003-original/2024,CA
A/cattle/CA/24-028772-002-original/2024,CA
A/cattle/CA/24-028772-001-original/2024,CA
A/cattle/CA/24-028771-001-original/2024,CA
A/cattle/CA/24-028770-001-original/2024,CA
A/cattle/CA/24-028762-003-original/2024,CA
A/cattle/CA/24-028762-002-original/2024,CA
A/cattle/CA/24-028762-001-original/2024,CA
A/cattle/CA/24-027490-001-original-repeat2/2024,CA
A/cattle/CA/24-028761-003-original/2024,CA
A/cattle/CA/24-028761-002-original/2024,CA
A/cattle/CA/24-028761-001-original/2024,CA
A/cattle/CA/24-028759-003-original/2024,CA
A/cattle/CA/24-028759-002-original/2024,CA
A/cattle/CA/24-028759-001-original/2024,CA
A/cattle/CA/24-028758-003-original/2024,CA
A/cattle/CA/24-028757-004-original/2024,CA
SRR31016544,-
A/cattle/CA/24-028538-003-original/2024,CA
A/cattle/CA/24-028538-002-original/2024,CA
A/cattle/CA/24-028538-001-original/2024,CA
A/cattle/CA/24-028537-004-original/2024,CA
A/cattle/CA/24-028537-003-original/2024,CA
A/cattle/CA/24-028537-001-original/2024,CA
A/cattle/CA/24-028536-003-original/2024,CA
A/cattle/CA/24-028536-002-original/2024,CA
A/cattle/CA/24-028536-001-original/2024,CA
A/cattle/CA/24-027478-001-original-repeat2/2024,CA
A/cattle/CA/24-028516-003-original/2024,CA
A/cattle/CA/24-028516-002-original/2024,CA
A/cattle/CA/24-028516-001-original/2024,CA
A/cattle/CA/24-028514-001-original/2024,CA
A/cattle/CA/24-028512-001-original/2024,CA
A/cattle/CA/24-028510-003-original/2024,CA
A/cattle/CA/24-028510-002-original/2024,CA
A/cattle/CA/24-028508-001-original/2024,CA
A/cattle/CA/24-028506-001-original/2024,CA
SRR31016566,-
